tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,brand,product,region,sentiment,confidence,priority,conversation_id,topic_keywords,intent,pain_point,issue_type,response_time_minutes,fcr,escalated,reopened
80692,133898,True,2017-11-30 13:13:49,"ok, thanks",80691,80693,133898,Social Support,Global,positive,0.9,normal,C80692,Unclassified customer issue,other,Unclassified customer issue,customer_service,6.6,1,0,0
80706,133902,True,2017-11-30 13:14:20,cest envoy !,80705,80707,133902,Social Support,Global,positive,0.9,normal,C80706,Unclassified customer issue,other,Unclassified customer issue,customer_service,5.383333333333333,0,0,0
80707,AmazonHelp,False,2017-11-30 13:12:29,je vous en prie sara,80706,80708,AmazonHelp,Social Support,Global,positive,0.9,normal,C80707,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
80709,AmazonHelp,False,2017-11-30 13:07:29,"bonjour, vous pouvez initier la conversation en dm.",80708,80710,AmazonHelp,Social Support,Global,positive,0.9,normal,C80709,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
80728,133907,True,2017-11-30 13:10:09,"i love you, but... here's an idea- how about using unlabeled, or holiday packaging for orders during the holidays so our kids don't see what they are getting every time an amazon box is delivered?! we are going to stores now so we don't spoil our son's christmas.",80727,0,133907,Social Support,Global,positive,0.9,normal,C80728,Unclassified customer issue,other,Unclassified customer issue,customer_service,5.416666666666667,0,0,0
80744,133913,True,2017-11-30 13:05:43,"como devuelvo esto? compro un detergente y me llega desparramado.... que verguenza, encima dias mas tarde.... nunca mas correosexpress... nunca ms amazon,.",80743,0,133913,Social Support,Global,positive,0.9,normal,C80744,Unclassified customer issue,other,Unclassified customer issue,customer_service,4.833333333333333,0,0,0
80746,133914,True,2017-11-30 13:04:18,shoutout to for having my favorite #hdconcealers at a discounted rate of $3 in the store and only they $5 #iwin #nyxcosmetics,80745,0,133914,Social Support,Global,positive,0.9,normal,C80746,Unclassified customer issue,other,Unclassified customer issue,customer_service,6.2,0,0,0
80757,133916,True,2017-11-30 13:03:43,hola necesito cambiar la direccin de de entrega de un envio a un punto de recogida al lado de la direccion actual.,80755,0,133916,Social Support,Global,positive,0.9,normal,C80757,Unclassified customer issue,other,Unclassified customer issue,customer_service,5.283333333333333,0,0,0
80768,AmazonHelp,False,2017-11-21 15:15:03,bitte sei so nett und melde dich diesbezglich direkt bei uns im amazon.de social media team: ^bl,80766,80769,AmazonHelp,Social Support,Global,positive,0.9,normal,C80768,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
80776,133921,True,2017-11-30 13:17:27,did you find the message that you sent ? can i have the link to that ?,80779,80775,133921,Social Support,Global,positive,0.9,normal,C80776,Unclassified customer issue,other,Unclassified customer issue,customer_service,28.55,0,0,1
80786,133921,True,2017-11-30 02:59:56,details added to the link,80784,80787,133921,Social Support,Global,positive,0.9,normal,C80786,Unclassified customer issue,other,Unclassified customer issue,customer_service,12.466666666666669,0,0,0
80796,133925,True,2017-11-30 12:45:26,bonjour et jai bien reu mon colis merci! #boulet #soustraitantcesttentant,80795,0,133925,Social Support,Global,positive,0.9,normal,C80796,Unclassified customer issue,other,Unclassified customer issue,customer_service,20.066666666666663,0,0,0
80815,133928,True,2017-11-30 15:38:45,done.,80816,80814,133928,Social Support,Global,positive,0.9,normal,C80815,Unclassified customer issue,other,Unclassified customer issue,customer_service,26.6,1,0,0
80835,133894,True,2017-11-30 14:15:58,i have done that,80836,80834,133894,Social Support,Global,positive,0.9,normal,C80835,Unclassified customer issue,other,Unclassified customer issue,customer_service,21.08333333333333,1,0,0
80935,SpotifyCares,False,2017-11-30 13:45:01,nice! we're glad it's working now. now let's... /pk,80936,80933,SpotifyCares,Social Support,Global,positive,0.9,normal,C80935,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,1,0,0
81072,134000,True,2017-11-30 13:13:03,is it true christmas flights are at risk of cancellation due to pilot shortage?,81071,0,134000,Social Support,Global,negative,0.9,high,C81072,Unclassified customer issue,other,Unclassified customer issue,customer_service,6.466666666666667,0,0,0
81149,130828,True,2017-11-30 17:41:50,we are booked on the 9.30am from euston to glasgow on 22nd. can we expect it to run? if its cancelled do we lose our seat reservations?,81151,81148,130828,Social Support,Global,negative,0.9,high,C81149,Unclassified customer issue,other,Unclassified customer issue,customer_service,5.016666666666667,0,0,1
81166,VirginTrains,False,2017-11-28 19:21:47,"hi simon, you can view our current breakfast offering online here: ^hp",81165,81167,VirginTrains,Social Support,Global,positive,0.9,normal,C81166,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
79766,SouthwestAir,False,2017-11-30 13:11:23,"we're showing that your flight is delayed to to maintenance, and we're truly sorry for the inconvenience. ^na",81192,79765,SouthwestAir,Social Support,Global,negative,0.9,high,C79766,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
81240,134040,True,2017-11-22 14:07:53,11202218!?,81239,0,134040,Social Support,Global,positive,0.9,normal,C81240,Unclassified customer issue,other,Unclassified customer issue,customer_service,546.0666666666666,0,0,0
81309,134059,True,2017-11-29 22:56:28,must be infuriating for staff and it's a worse experience for customers.,81307,81310,134059,Social Support,Global,negative,0.9,high,C81309,Unclassified customer issue,other,Unclassified customer issue,customer_service,867.6333333333333,0,0,1
81321,marksandspencer,False,2017-11-29 18:55:55,"this is fantastic, quben and we'll share it with our store manager who'll be delighted! we hope to see you again soon.",81320,81322,marksandspencer,Social Support,Global,positive,0.9,high,C81321,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,1,1
81322,134063,True,2017-11-29 14:01:36,supriya from your marble arch branch was most helpful #customerservice,81321,0,134063,Social Support,Global,positive,0.9,normal,C81322,Unclassified customer issue,other,Unclassified customer issue,customer_service,294.31666666666666,0,0,0
81409,134085,True,2017-11-30 12:17:14,can i queue inside with my dog if i'm eating the food out?,81408,0,134085,Social Support,Global,positive,0.9,normal,C81409,Unclassified customer issue,other,Unclassified customer issue,customer_service,8.65,0,0,0
81441,134095,True,2017-11-30 12:28:45,"i just received a birthday email from , and ironically there is something in the air that just made my eyes water... #imnotcrying. i jetblue",81440,0,134095,Social Support,Global,positive,0.9,normal,C81441,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.85,0,0,0
81480,134097,True,2017-11-30 12:50:25,merci,81479,81481,134097,Social Support,Global,positive,0.9,normal,C81480,Unclassified customer issue,other,Unclassified customer issue,customer_service,10.766666666666666,0,0,0
81505,134104,True,2017-11-30 13:42:17,ok - it was at 12.52pm today,81506,81504,134104,Social Support,Global,positive,0.9,normal,C81505,Unclassified customer issue,other,Unclassified customer issue,customer_service,17.8,0,0,1
81529,GWRHelp,False,2017-11-30 20:44:18,trains are running on those dates. lewis,81530,81528,GWRHelp,Social Support,Global,positive,0.9,normal,C81529,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
81542,134104,True,2017-11-30 12:54:10,"hi, why was the 12:12 bristol p to weston-s-m slightly delayed just outside worle today??",81503,0,134104,Social Support,Global,negative,0.9,high,C81542,Unclassified customer issue,other,Unclassified customer issue,customer_service,24.4,0,0,1
81800,134117,True,2017-11-30 05:22:26,i just updated to 11.1.2,81798,81803,134117,Social Support,Global,positive,0.9,normal,C81800,Unclassified customer issue,other,Unclassified customer issue,customer_service,497.5833333333333,0,0,0
81804,134117,True,2017-11-30 01:47:15,i i i i i i i i i i dear r yall working on a fix for this??,81803,0,134117,Social Support,Global,positive,0.9,normal,C81804,Unclassified customer issue,other,Unclassified customer issue,customer_service,26.716666666666665,0,0,0
81808,134119,True,2017-11-30 04:46:51,"yeah, so i can't open my text messages, or any other app on my phone for more then 1 second and it crashes. hello ?",81807,0,134119,Social Support,Global,positive,0.9,normal,C81808,Application malfunction,app_issues,Application malfunction,customer_service,532.15,0,0,0
81819,134122,True,2017-11-30 04:56:47,hey why cant i search on my music app for music without the whole app crashing??!!,81817,0,134122,Social Support,Global,positive,0.9,normal,C81819,Application malfunction,app_issues,Application malfunction,customer_service,520.6666666666666,0,0,0
81971,AppleSupport,False,2017-11-30 16:05:33,"when you look in contacts, do you see any possible duplicates of a deleted number?",81972,81969,AppleSupport,Social Support,Global,positive,0.9,normal,C81971,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
82010,134149,True,2017-11-30 14:19:26,ios 11,82012,82009,134149,Social Support,Global,positive,0.9,normal,C82010,Unclassified customer issue,other,Unclassified customer issue,customer_service,80.56666666666666,0,0,0
82055,134160,True,2017-11-30 04:27:03,why am i still seeing this for the i character. ive updated my phone to last ios software. fix it yall.,82054,0,134160,Social Support,Global,positive,0.9,normal,C82055,Unclassified customer issue,other,Unclassified customer issue,customer_service,528.9,0,0,0
82076,134165,True,2017-12-01 10:52:18,thank you!,82077,82075,134165,Social Support,Global,positive,0.9,normal,C82076,Unclassified customer issue,other,Unclassified customer issue,customer_service,34.46666666666667,1,0,0
82105,sainsburys,False,2017-11-29 11:43:19,i'm very sorry about this caroline. can you let me know which is your local store please? shaun,82104,82106,sainsburys,Social Support,Global,positive,0.9,normal,C82105,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
82120,sainsburys,False,2017-11-29 13:51:56,"hi melody, which stores would you like us check for you? danny",82119,82121,sainsburys,Social Support,Global,positive,0.9,normal,C82120,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
82134,sainsburys,False,2017-11-30 13:21:23,"sorry for the delay katreena, can you confirm the barcode using our website please? i'll get this logged with our buyers for internal review: steven",82135,82136,sainsburys,Social Support,Global,negative,0.9,high,C82134,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
82145,sainsburys,False,2017-11-30 13:15:31,hi steve. can you confirm which product/products you're enquiring about? i'll certainly look into this for you. guzala,82146,82147,sainsburys,Social Support,Global,positive,0.9,normal,C82145,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
82161,134185,True,2017-11-30 12:37:59,"mortimer street sainsburys, thanks for the chicken bone. gross",82160,0,134185,Social Support,Global,negative,0.9,high,C82161,Unclassified customer issue,other,Unclassified customer issue,customer_service,32.11666666666667,1,0,0
82169,sainsburys,False,2017-11-30 13:08:56,"sorry dave, can you tell me the barcode number please? steven",82170,82171,sainsburys,Social Support,Global,positive,0.9,normal,C82169,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
82284,134218,True,2017-11-30 12:16:55,"would ba transfer my family on to one of your flights on the same day, seems very risky waiting for aa to decide if they need to cancel flights at a later date (booked return flights with ba)",82282,82289,134218,Social Support,Global,negative,0.9,high,C82284,Unclassified customer issue,other,Unclassified customer issue,customer_service,83.2,0,0,0
82293,134219,True,2017-11-30 11:53:24,hi. can you tell me if i can pack prosecco in my hold luggage. thanks,82292,0,134219,Social Support,Global,positive,0.9,normal,C82293,Unclassified customer issue,other,Unclassified customer issue,customer_service,106.48333333333332,1,0,0
83225,134284,True,2017-11-30 13:03:52,"hi, i asked to unsubscribe from the colonel club, but i still am getting unsolicited emails from it. click the unsub link and it says it can't be done",83224,0,134284,Social Support,Global,positive,0.9,normal,C83225,Unclassified customer issue,other,Unclassified customer issue,customer_service,15.75,1,0,0
83239,134287,True,2017-12-02 06:02:25,08079569562,83240,83238,134287,Social Support,Global,positive,0.9,normal,C83239,Unclassified customer issue,other,Unclassified customer issue,customer_service,22.916666666666668,0,0,1
83251,GloCare,False,2017-11-30 13:02:59,"hello kingsley, may we have the number for clarification? so",83252,83253,GloCare,Social Support,Global,positive,0.9,normal,C83251,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
83268,MicrosoftHelps,False,2017-11-30 00:56:29,"hello, seth. just doing a follow-up on your case. are you still experiencing the issue?",83267,83269,MicrosoftHelps,Social Support,Global,positive,0.9,normal,C83268,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
83318,134308,True,2017-11-30 06:20:07,"ordered some garlics knots tonight with my pizza, and my garlic knots definitely does not look the ones on the video. #disappointed",83317,83319,134308,Social Support,Global,negative,0.9,high,C83318,Unclassified customer issue,other,Unclassified customer issue,customer_service,416.8833333333333,0,0,0
83352,134317,True,2017-11-30 13:55:30,"es un vendedor externo, correos dice que lo ha entregado, pero no me ha llegado nada",83350,83354,134317,Social Support,Global,negative,0.9,high,C83352,Unclassified customer issue,other,Unclassified customer issue,customer_service,2.1666666666666665,0,0,0
83458,134335,True,2017-11-30 13:44:24,so i used to think $99 for prime was a good deal. until 60% of my recent orders were delivered between 2 and 4 days after the were promised. that is not good,83456,0,134335,Social Support,Global,positive,0.9,normal,C83458,Unclassified customer issue,other,Unclassified customer issue,customer_service,2.1166666666666667,0,0,0
83476,134340,True,2017-11-30 13:14:30,when to get redmi5a on amazon?,83475,0,134340,Social Support,Global,positive,0.9,normal,C83476,Unclassified customer issue,other,Unclassified customer issue,customer_service,25.5,0,0,0
83526,134351,True,2017-11-29 21:11:57,i have just tried that was advised that no action could be taken until friday 01 december.,83524,83527,134351,Social Support,Global,negative,0.9,high,C83526,Unclassified customer issue,other,Unclassified customer issue,customer_service,12.216666666666669,0,0,0
83651,134379,True,2017-11-30 12:17:11,can you explain me why you delete the whole downloaded playlist with just one swipe?,83650,0,134379,Social Support,Global,positive,0.9,normal,C83651,Unclassified customer issue,other,Unclassified customer issue,customer_service,94.46666666666668,0,0,0
83661,134383,True,2017-11-30 12:33:44,"hey spotify always the same , i listen the same music every day , and the ""daily discover"" is just music i don't like ....just sad men ....every day i put my headphones and i want a new discovery but always end in my own playlists..",83659,0,134383,Social Support,Global,positive,0.9,normal,C83661,Unclassified customer issue,other,Unclassified customer issue,customer_service,72.61666666666666,0,0,0
44311,134384,True,2017-11-30 13:14:32,"when you post about that p9, please be firm. as i tapped on the link, it foes with wrong infos...",83663,44307,134384,Social Support,Global,negative,0.9,high,C44311,Unclassified customer issue,other,Unclassified customer issue,customer_service,27.466666666666665,0,0,0
83685,134390,True,2017-12-03 05:13:03,"i just noticed this, you guys are funny. i love it! haha.",83687,83684,134390,Social Support,Global,positive,0.9,normal,C83685,Unclassified customer issue,other,Unclassified customer issue,customer_service,60.23333333333333,0,0,1
83893,134435,True,2017-11-30 13:17:10,"yes, transaction done at the first day",83895,83892,134435,Social Support,Global,positive,0.9,normal,C83893,Unclassified customer issue,other,Unclassified customer issue,customer_service,47.88333333333333,1,0,0
83909,134438,True,2017-11-30 13:44:27,on flight 1104 from dfw to lga and they literally just announced that the flight is delayed because they cant find the pilots. seriously?,83908,0,134438,Social Support,Global,negative,0.9,high,C83909,Unclassified customer issue,other,Unclassified customer issue,customer_service,1.6,0,0,0
83966,idea_cares,False,2017-11-30 17:09:30,"we understand your concern.we request you to visit the nearest my idea store for further assistance, you can locate the nearest my idea store on this link",83967,83965,idea_cares,Social Support,Global,positive,0.9,normal,C83966,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
83977,idea_cares,False,2017-11-30 13:15:32,"we would be glad to see you as a member of idea family.for assistance on choice numbers, please visit the nearest my idea store; locate your nearest store on the link regards, shweta",83975,0,idea_cares,Social Support,Global,positive,0.9,normal,C83977,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
84000,134458,True,2017-11-30 13:51:54,"hello, i am due to catch a train from london to preston on 22nd november, i was just wondering if this will be affected by the strikes? thank you!",83998,0,134458,Social Support,Global,negative,0.9,high,C84000,Unclassified customer issue,other,Unclassified customer issue,customer_service,1.2833333333333332,1,0,0
84038,134470,True,2017-11-30 13:35:23,when will i be able to book october flights? cause #nkotbcruise2018 #loveeternal #southwestheart,84037,0,134470,Social Support,Global,positive,0.9,normal,C84038,Unclassified customer issue,other,Unclassified customer issue,customer_service,3.1333333333333333,0,0,0
84048,TMobileHelp,False,2017-11-30 14:23:07,our offer to assist is sincere and if you needs anything we're just a dm away. *tiannahreagor,84049,84047,TMobileHelp,Social Support,Global,positive,0.9,normal,C84048,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
84141,TMobileHelp,False,2017-11-30 14:01:15,thanks so much for being the best part of t-mobile! :) *kiawashington,84144,84138,TMobileHelp,Social Support,Global,positive,0.9,normal,C84141,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,1,0,0
84213,134521,True,2017-11-30 05:55:21,i was ending the podcast when my computer shut down and now it won't boot... so that's a lost podcast... and possibly a lost computer. fml!,84212,0,134521,Social Support,Global,negative,0.9,high,C84213,Unclassified customer issue,other,Unclassified customer issue,customer_service,64.0,0,0,0
84227,134527,True,2017-11-30 02:15:25,"im trying to type it not fuckin i.t, your product is absolute garbage. figure it out.",84226,0,134527,Social Support,Global,positive,0.9,normal,C84227,Unclassified customer issue,other,Unclassified customer issue,customer_service,14.533333333333331,0,0,0
84261,134539,True,2017-11-23 11:27:41,hopefully i'll be proven wrong!,84260,84262,134539,Social Support,Global,negative,0.9,high,C84261,Unclassified customer issue,other,Unclassified customer issue,customer_service,33.31666666666666,0,0,1
84290,134549,True,2017-11-30 05:53:32,my apple music needs to start working fix my shit,84288,0,134549,Social Support,Global,negative,0.9,high,C84290,Unclassified customer issue,other,Unclassified customer issue,customer_service,480.9666666666666,0,0,0
84321,Safaricom_Care,False,2017-11-27 07:01:07,we are following up on the request to be addressed as soon as possible. ^jc,84320,84322,Safaricom_Care,Social Support,Global,positive,0.9,normal,C84321,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
84328,Safaricom_Care,False,2017-11-30 13:51:52,dial *544# check balance. ^ro,84329,84330,Safaricom_Care,Social Support,Global,positive,0.9,normal,C84328,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
84365,134567,True,2017-11-30 01:56:39,currently closing my accounts after almost 10 years. y'all have been so great to me.,84363,0,134567,Social Support,Global,positive,0.9,normal,C84365,Unclassified customer issue,other,Unclassified customer issue,customer_service,721.5333333333333,0,0,0
84508,134587,True,2017-11-30 01:59:47,have two business cards. one has no foreign fees the other does. but i have no idea which is which. how can i tell?,84506,0,134587,Social Support,Global,negative,0.9,high,C84508,Unclassified customer issue,other,Unclassified customer issue,customer_service,707.2166666666667,0,0,0
84532,134595,True,2017-11-30 01:37:33,they should have another chase bank in bp.,84531,0,134595,Social Support,Global,positive,0.9,normal,C84532,Unclassified customer issue,other,Unclassified customer issue,customer_service,717.7666666666667,0,0,0
84549,134601,True,2017-11-30 00:57:43,"wow email about ewr lounges is very disappointing. 1st my one time pass perk with chase is no good but still expires, then even if you pay to fly biz, you are forced to go to a separate terminal. shame.",84548,0,134601,Social Support,Global,negative,0.9,high,C84549,Unclassified customer issue,other,Unclassified customer issue,customer_service,753.1,0,0,0
84556,134605,True,2017-11-30 21:22:23,"you saw the reason why i asked, correct? maybe its something you and can work on offline. it sure would be nice if you could accommodate your customers on this.",84558,84555,134605,Social Support,Global,positive,0.9,normal,C84556,Unclassified customer issue,other,Unclassified customer issue,customer_service,11.216666666666669,0,0,0
84571,AskeBay,False,2017-11-30 14:04:41,sounds good. let us know if you have other questions about that. have a great day! ^e,84572,84573,AskeBay,Social Support,Global,positive,0.9,normal,C84571,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
84639,British_Airways,False,2017-11-30 14:09:51,"is there a particular flight we can check for you, mark? ^corry",84640,84641,British_Airways,Social Support,Global,positive,0.9,normal,C84639,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
80524,133881,True,2017-11-30 13:36:22,i didnt receive a survey as i as told i was being put through to a manager and then he disconnected the chat completely.,80525,80523,133881,Social Support,Global,positive,0.9,high,C80524,Unclassified customer issue,other,Unclassified customer issue,customer_service,6.133333333333333,0,1,0
80539,AmazonHelp,False,2017-12-02 23:37:00,"in this case, it seems your bank delayed in sending the approval or the funds were stuck at their gateway. the charges you're referring is just an authorization which can't be claimed by amazon.in merchant. ^nr 2/3",80549,80536,AmazonHelp,Social Support,Global,negative,0.9,high,C80539,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
80560,133884,True,2017-11-30 13:12:48,is there anyway to get an update on return that was delivered to amazon 2 days ago?,80559,0,133884,Social Support,Global,positive,0.9,normal,C80560,Application malfunction,app_issues,Application malfunction,customer_service,4.2,0,0,0
80577,116058,True,2017-11-30 22:31:15,i have not been called yet...,80578,80576,116058,Social Support,Global,positive,0.9,normal,C80577,Unclassified customer issue,other,Unclassified customer issue,customer_service,5.466666666666667,0,0,0
80582,133885,True,2017-12-01 00:55:55,"i contacted you guys via the link above and the rep told me they contacted the carrier (ups) and my packages would be delivered today. unfortunately, here we are, 12 hours later.... still no packages.",80584,80581,133885,Social Support,Global,negative,0.9,high,C80582,Unclassified customer issue,other,Unclassified customer issue,customer_service,14.083333333333334,0,0,0
80716,133903,True,2017-11-30 13:03:03,thanks for the big box... and the stuff as well but it seems not much,80715,0,133903,Social Support,Global,positive,0.9,normal,C80716,Unclassified customer issue,other,Unclassified customer issue,customer_service,14.95,1,0,0
80750,133915,True,2017-11-30 12:58:18,"sold an iphone to a buyer who requested return returned phone with different imei. apple confirmed the phone was not the same, and had also been tampered with. is taking the buyers side. im out $600! what can i do? what are my rights?",80747,0,133915,Social Support,Global,positive,0.9,normal,C80750,Unclassified customer issue,other,Unclassified customer issue,customer_service,12.2,0,0,0
80816,AmazonHelp,False,2017-11-30 16:05:21,thanks for the heads up. our team will check and reach out to you with an update soon. appreciate your patience until then. ^hs,80817,80815,AmazonHelp,Social Support,Global,positive,0.9,normal,C80816,Application malfunction,app_issues,Application malfunction,customer_service,0.0,1,0,0
80830,AmazonHelp,False,2017-11-30 13:03:00,"bonjour, n'avons pas d'information de la part de nos fournisseurs concernant la future disponibilit de l'article. veuillez vrifier sur notre plateforme marketplace, l'article est disponible auprs d'autres vendeurs. ^arc",80831,80832,AmazonHelp,Social Support,Global,positive,0.9,normal,C80830,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
80845,133935,True,2017-11-30 12:52:11,um da shit?,80843,0,133935,Social Support,Global,negative,0.9,high,C80845,Unclassified customer issue,other,Unclassified customer issue,customer_service,8.616666666666667,0,0,0
80849,AmazonHelp,False,2017-11-30 20:42:34,oh no! thanks for letting us know! have you tried the steps listed here: to try to locate the parcel? ^jo,80850,80847,AmazonHelp,Social Support,Global,positive,0.9,normal,C80849,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,1,0,0
80851,Uber_Support,False,2017-11-30 13:27:09,we're currently reviewing your email and will be in touch shortly. we appreciate your patience!,80852,80853,Uber_Support,Social Support,Global,positive,0.9,normal,C80851,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,1,0,0
80863,133940,True,2017-11-30 08:33:27,what is the status,80862,80864,133940,Social Support,Global,positive,0.9,normal,C80863,Unclassified customer issue,other,Unclassified customer issue,customer_service,291.3833333333333,0,0,0
80870,Uber_Support,False,2017-11-29 10:07:30,we take this very seriously. please send us a dm with your email address so we can connect asap.,80869,80871,Uber_Support,Social Support,Global,positive,0.9,normal,C80870,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
80904,133953,True,2017-11-28 14:37:16,__email__,80903,80905,133953,Social Support,Global,positive,0.9,normal,C80904,Unclassified customer issue,other,Unclassified customer issue,customer_service,38.63333333333333,0,0,0
80917,133956,True,2017-11-30 12:20:46,i hate you,80916,0,133956,Social Support,Global,negative,0.9,high,C80917,Unclassified customer issue,other,Unclassified customer issue,customer_service,46.03333333333333,0,0,0
80997,133980,True,2017-12-01 00:55:41,"awrite martin, pipe doon, just didnt wanna waste my time. have dmd u now ma wee pal",80998,80994,133980,Social Support,Global,positive,0.9,normal,C80997,Unclassified customer issue,other,Unclassified customer issue,customer_service,323.06666666666666,0,0,1
81069,133998,True,2017-11-30 13:20:14,"i regret my experiences with you everytime, feels abusive in your end",81068,0,133998,Social Support,Global,negative,0.9,high,C81069,Unclassified customer issue,other,Unclassified customer issue,customer_service,1.6333333333333333,0,0,0
81081,134003,True,2017-11-30 13:10:11,"stop peddling your credit card offers on your flights, its so icky.",81080,0,134003,Social Support,Global,positive,0.9,normal,C81081,Unclassified customer issue,other,Unclassified customer issue,customer_service,1.85,0,0,0
81148,VirginTrains,False,2017-11-30 13:12:16,as advised we are doing all we can to run the majority of our services. the link provided explains how many services we expect to run each hour from london euston. ^bt,81149,81150,VirginTrains,Social Support,Global,positive,0.9,normal,C81148,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
81161,134021,True,2017-11-28 19:45:11,sadly it doesnt,81160,81162,134021,Social Support,Global,negative,0.9,high,C81161,Unclassified customer issue,other,Unclassified customer issue,customer_service,1.1,0,0,1
81187,134023,True,2017-11-30 12:52:27,no joke every train i get from preston is like 30 mins late sort it out,81185,0,134023,Social Support,Global,positive,0.9,normal,C81187,Unclassified customer issue,other,Unclassified customer issue,customer_service,9.583333333333334,0,0,0
81214,134033,True,2017-11-30 12:58:26,change your policy. most military aren't allowed to travel in uniform. your boarding policy should allow military with id to board early.,81213,0,134033,Social Support,Global,positive,0.9,normal,C81214,Unclassified customer issue,other,Unclassified customer issue,customer_service,3.583333333333333,0,0,0
81304,AldiUK,False,2017-11-30 12:42:33,"hi lyndsey, we're sorry to see this. please dm us with your contact details and store you bought the salad from so we can look into this. thanks.",81305,81306,AldiUK,Social Support,Global,positive,0.9,normal,C81304,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,1,0,0
81315,marksandspencer,False,2017-11-30 13:09:31,"this is fantastic feedback, laura and we're so pleased! don't forget to send us some pics when you wear it so we can see :) we'll make sure it's passed to our store manager who'll be delighted to hear from you.",81316,81317,marksandspencer,Social Support,Global,positive,0.9,high,C81315,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,1,1
81316,134062,True,2017-11-30 13:48:26,"thank you! i also completed the online survey letting them know. retail can feel quite hard at this time of year, so happy to pass on some positivity, not negativity!",81318,81315,134062,Social Support,Global,positive,0.9,normal,C81316,Unclassified customer issue,other,Unclassified customer issue,customer_service,6.166666666666667,1,0,0
81325,134064,True,2017-11-29 21:33:09,very disappointed with new fizzy pig tails. why have you let me down #judas,81323,0,134064,Social Support,Global,negative,0.9,high,C81325,Unclassified customer issue,other,Unclassified customer issue,customer_service,933.4333333333332,0,0,0
81341,GreggsOfficial,False,2017-11-30 13:27:17,we should do olivia! dm us please.,81342,81343,GreggsOfficial,Social Support,Global,positive,0.9,normal,C81341,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
81355,134071,True,2017-11-30 12:52:33,"my one and only gripe with greggs however, is charging you to sit. that one's a win for subway. otherwise it's always a tricky 50/50 choice.",81353,81356,134071,Social Support,Global,positive,0.9,normal,C81355,Unclassified customer issue,other,Unclassified customer issue,customer_service,18.78333333333333,0,0,1
81358,GreggsOfficial,False,2017-11-30 12:27:59,what did you go for?,81357,81359,GreggsOfficial,Social Support,Global,positive,0.9,normal,C81358,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
81368,134075,True,2017-11-30 19:48:35,ridouculas the time you wait 6 deep at the till and one serving,81370,81366,134075,Social Support,Global,positive,0.9,normal,C81368,Unclassified customer issue,other,Unclassified customer issue,customer_service,105.41666666666669,0,0,0
81402,GreggsOfficial,False,2017-11-30 12:30:30,"the 26th of december daniel, sorry!",81403,81404,GreggsOfficial,Social Support,Global,negative,0.9,high,C81402,Unclassified customer issue,other,Unclassified customer issue,customer_service,0.0,0,0,1
81436,134094,True,2017-11-30 13:26:22,any explanation why ive been on this plane for two hours now and not being given a reason why? youve got a plane full of angry customers right now that deserve to be informed whats going on,81437,81435,134094,Social Support,Global,negative,0.9,high,C81436,Unclassified customer issue,other,Unclassified customer issue,customer_service,7.166666666666667,0,0,0
